Observation id	A2A							
								
Media file(s)								
								
Player #1	/Volumes/Untitled/A2A/GX010535.MP4							
Player #1	/Volumes/Untitled/A2A/GX020535.MP4							
Player #1	/Volumes/Untitled/A2A/GX030535.MP4							
Player #1	/Volumes/Untitled/A2A/GX040535.MP4							
Player #1	/Volumes/Untitled/A2A/GX050535.MP4							
								
Observation date	2023-05-01 18:43:12							
								
Description								
								
Time offset (s)	0.000							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
1494.856	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
1495.606	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
1496.106	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	bite female	Reproductive		POINT
1496.356	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
1499.399	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
1502.339	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
1502.409	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
1505.157	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
1509.087	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
1524.837	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
1556.087	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
1595.411	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
1599.657	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
1600.837	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
1622.090	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
1653.407	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
1661.837	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
1668.819	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
1689.090	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
1709.325	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
1711.834	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
1761.840	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
1762.079	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Flee	Other		POINT
1763.829	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2014.615	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2022.577	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2056.577	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2056.577	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2063.577	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2063.968	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2072.829	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2080.829	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2085.579	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2090.473	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2091.079	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2091.577	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	bite female	Reproductive		POINT
2093.077	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2097.079	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2100.579	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2104.579	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2106.971	/Volumes/Untitled/A2A/GX030535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2132.040	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2132.540	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2136.042	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2136.292	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2157.302	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Quiver Male	Aggressive		POINT
2159.552	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2169.054	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2172.800	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2186.802	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2244.804	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2259.054	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2300.298	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2302.304	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	bite female	Reproductive		POINT
2305.054	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2305.054	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	bite female	Reproductive		POINT
2311.300	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
2314.302	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	bite female	Reproductive		POINT
2326.802	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2389.050	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2397.802	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2398.302	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2403.050	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2403.550	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2490.552	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2515.052	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2567.302	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2571.802	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2572.552	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2576.052	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2580.052	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2590.237	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2594.237	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2598.802	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2599.052	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2614.302	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2614.736	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2619.238	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2622.552	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2626.487	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2627.487	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Quiver Male	Aggressive		POINT
2629.237	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2630.487	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2636.237	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2637.737	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2640.237	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2642.487	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2654.242	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2663.991	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2730.243	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2739.993	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2747.742	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2754.992	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2777.993	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2782.491	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2783.992	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2784.493	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2787.493	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2788.492	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2790.992	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2792.241	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2792.491	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2794.992	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
2799.241	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2799.990	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Lateral Side Display	Aggressive		POINT
2804.741	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
2816.493	/Volumes/Untitled/A2A/GX040535.MP4	2888.460	59.94	Dominant	Foraging	Other		POINT
