Observation id	A2A							
								
Media file(s)								
								
Player #1	/Volumes/Untitled/A2A/GX010535.MP4							
Player #1	/Volumes/Untitled/A2A/GX020535.MP4							
Player #1	/Volumes/Untitled/A2A/GX030535.MP4							
Player #1	/Volumes/Untitled/A2A/GX040535.MP4							
Player #1	/Volumes/Untitled/A2A/GX050535.MP4							
								
Observation date	2023-05-01 18:43:12							
								
Description								
								
Time offset (s)	0.000							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
509.947	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
520.440	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
527.436	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
534.443	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
550.447	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
552.947	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
556.945	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
557.730	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Subordinate	head on head fight	Aggressive		POINT
560.935	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	head on head fight	Aggressive		POINT
567.444	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
571.948	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
574.445	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
578.453	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
579.947	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
581.443	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
584.950	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
597.190	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
608.195	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive	 	POINT
610.947	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
612.739	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Subordinate	Flee	Other		POINT
612.945	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Chases Female	Aggressive		POINT
618.191	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Bite	Aggressive		POINT
624.194	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
628.990	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Subordinate	Bite	Aggressive		POINT
633.196	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Bite	Aggressive		POINT
662.949	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
667.442	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
690.221	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Subordinate	Flee	Other		POINT
693.448	/Volumes/Untitled/A2A/GX010535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
718.437	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
721.190	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
728.941	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
750.430	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
752.936	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
752.997	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Subordinate	Flee	Other		POINT
758.943	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Bite	Aggressive		POINT
762.937	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Bite	Aggressive		POINT
771.180	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Bite	Aggressive		POINT
776.938	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
782.439	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
787.438	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
796.939	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Bite	Aggressive		POINT
797.953	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Subordinate	Flee	Other		POINT
799.933	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
800.707	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Subordinate	Flee	Other		POINT
803.436	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
811.935	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Bite	Aggressive		POINT
812.948	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Subordinate	Flee	Other		POINT
813.191	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
815.192	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
819.947	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Subordinate	Flee	Other		POINT
820.680	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Bite	Aggressive		POINT
830.189	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
831.955	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Subordinate	Flee	Other		POINT
834.966	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Subordinate	Flee	Other		POINT
835.682	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
836.703	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Subordinate	Flee	Other		POINT
837.427	/Volumes/Untitled/A2A/GX020535.MP4	2888.460	59.94	Dominant	Chases Male	Aggressive		POINT
