198	164
197	164
197	167
196	167
196	170
195	170
195	171
194	171
194	173
193	173
193	174
192	174
192	176
191	176
191	177
190	177
190	178
188	178
188	179
187	179
187	180
185	180
185	181
183	181
183	182
180	182
180	183
170	183
170	182
167	182
167	181
165	181
165	180
163	180
163	179
162	179
162	178
160	178
160	177
159	177
159	176
158	176
158	174
157	174
157	173
156	173
156	171
155	171
155	170
154	170
154	167
153	167
153	164
152	164
152	153
153	153
153	150
154	150
154	147
155	147
155	146
156	146
156	144
157	144
157	143
158	143
158	141
159	141
159	140
160	140
160	139
162	139
162	138
163	138
163	137
165	137
165	136
167	136
167	135
170	135
170	134
180	134
180	135
183	135
183	136
185	136
185	137
187	137
187	138
188	138
188	139
190	139
190	140
191	140
191	141
192	141
192	143
193	143
193	144
194	144
194	146
195	146
195	147
196	147
196	150
197	150
197	153
198	153
