240	171
239	171
239	176
238	176
238	180
237	180
237	183
236	183
236	185
235	185
235	188
234	188
234	190
233	190
233	192
232	192
232	193
231	193
231	195
230	195
230	196
229	196
229	198
228	198
228	199
227	199
227	200
226	200
226	202
225	202
225	203
224	203
224	204
223	204
223	205
222	205
222	206
221	206
221	207
220	207
220	208
218	208
218	209
217	209
217	210
216	210
216	211
215	211
215	212
213	212
213	213
211	213
211	214
210	214
210	215
208	215
208	216
206	216
206	217
204	217
204	218
202	218
202	219
199	219
199	220
196	220
196	221
192	221
192	222
186	222
186	223
170	223
170	222
164	222
164	221
160	221
160	220
157	220
157	219
154	219
154	218
152	218
152	217
150	217
150	216
148	216
148	215
146	215
146	214
145	214
145	213
143	213
143	212
141	212
141	211
140	211
140	210
139	210
139	209
138	209
138	208
136	208
136	207
135	207
135	206
134	206
134	205
133	205
133	204
132	204
132	203
131	203
131	202
130	202
130	200
129	200
129	199
128	199
128	198
127	198
127	196
126	196
126	195
125	195
125	193
124	193
124	192
123	192
123	190
122	190
122	188
121	188
121	185
120	185
120	183
119	183
119	180
118	180
118	176
117	176
117	171
116	171
116	155
117	155
117	150
118	150
118	146
119	146
119	143
120	143
120	141
121	141
121	138
122	138
122	136
123	136
123	134
124	134
124	133
125	133
125	131
126	131
126	130
127	130
127	128
128	128
128	127
129	127
129	126
130	126
130	124
131	124
131	123
132	123
132	122
133	122
133	121
134	121
134	120
135	120
135	119
136	119
136	118
138	118
138	117
139	117
139	116
140	116
140	115
141	115
141	114
143	114
143	113
145	113
145	112
146	112
146	111
148	111
148	110
150	110
150	109
152	109
152	108
154	108
154	107
157	107
157	106
160	106
160	105
164	105
164	104
170	104
170	103
186	103
186	104
192	104
192	105
196	105
196	106
199	106
199	107
202	107
202	108
204	108
204	109
206	109
206	110
208	110
208	111
210	111
210	112
211	112
211	113
213	113
213	114
215	114
215	115
216	115
216	116
217	116
217	117
218	117
218	118
220	118
220	119
221	119
221	120
222	120
222	121
223	121
223	122
224	122
224	123
225	123
225	124
226	124
226	126
227	126
227	127
228	127
228	128
229	128
229	130
230	130
230	131
231	131
231	133
232	133
232	134
233	134
233	136
234	136
234	138
235	138
235	141
236	141
236	143
237	143
237	146
238	146
238	150
239	150
239	155
240	155
