Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
100.662	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Chases female	Aggressive		POINT
117.706	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Bite	Aggressive		POINT
119.206	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Chases female	Aggressive		POINT
125.974	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Chases female	Aggressive		POINT
175.476	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Subordinate	Lateral side display	Aggressive		POINT
200.726	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Quiver male	Aggressive		POINT
209.47	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Bite	Aggressive		POINT
209.478	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Chases female	Aggressive		POINT
215.476	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Chases female	Aggressive		POINT
227.226	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Foraging	Other		POINT
234.836	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Chases female	Aggressive		POINT
254.58	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Bite	Aggressive		POINT
268.581	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Foraging	Other		POINT
271.84	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Chases female	Aggressive		POINT
281.335	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Chases female	Aggressive		POINT
309.581	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Bite	Aggressive		POINT
324.17	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2C/GX010553.MP4	2951.42	29.97	Dominant	Bite	Aggressive		POINT
