Slice,Count,Total Area,Average Size,%Area
1.png,1,26426,26426.000,100.000
10.png,1,26426,26426.000,100.000
11.png,1,26426,26426.000,100.000
12.png,1,26426,26426.000,100.000
13.png,1,26426,26426.000,100.000
14.png,1,26426,26426.000,100.000
15.png,1,26426,26426.000,100.000
16.png,1,26426,26426.000,100.000
17.png,1,26426,26426.000,100.000
18.png,1,26426,26426.000,100.000
19.png,1,26426,26426.000,100.000
2.png,1,26426,26426.000,100.000
20.png,2,3,1.500,0.011
21.png,1,26426,26426.000,100.000
22.png,1,26426,26426.000,100.000
23.png,1,26426,26426.000,100.000
24.png,1,26426,26426.000,100.000
25.png,1,26426,26426.000,100.000
26.png,1,26426,26426.000,100.000
27.png,1,26426,26426.000,100.000
28.png,1,26426,26426.000,100.000
29.png,1,26426,26426.000,100.000
3.png,1,26426,26426.000,100.000
30.png,1,26426,26426.000,100.000
31.png,1,26426,26426.000,100.000
32.png,1,26426,26426.000,100.000
33.png,1,26426,26426.000,100.000
34.png,1,26426,26426.000,100.000
35.png,1,26426,26426.000,100.000
36.png,1,26426,26426.000,100.000
4.png,1,26426,26426.000,100.000
5.png,11,83,7.545,0.314
6.png,1,26426,26426.000,100.000
7.png,1,26426,26426.000,100.000
8.png,1,26426,26426.000,100.000
9.png,1,26426,26426.000,100.000
