Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
498.601	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX010559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
502.106	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX010559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
537.743	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX010559.MP4	3372.11	29.97	Dominant	Chases female	Aggressive		POINT
554.06	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX010559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
565.164	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX010559.MP4	3372.11	29.97	Dominant	Bite	Aggressive		POINT
565.464	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX010559.MP4	3372.11	29.97	Subordinate	Flee	Other		POINT
585.186	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX010559.MP4	3372.11	29.97	Dominant	Chases female	Aggressive		POINT
604.712	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX010559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
604.954	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX010559.MP4	3372.11	29.97	Dominant	Chases female	Aggressive		POINT
620.722	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX010559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
625.724	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX010559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
722.898	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Chases female	Aggressive		POINT
805.659	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
