Observation id	Dyad10_A2F_ST								
									
Media file(s)									
									
Player #1	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX010537.MP4								
Player #1	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4								
Player #1	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4								
Player #1	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX040537.MP4								
Player #1	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX050537.MP4								
									
Observation date	5/19/23 13:45								
									
Description									
									
Time offset (s)	0								
									
independent variables									
variable	value								
									
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status	
983.13	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1005.866	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1012.33	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1026.617	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1027.117	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1027.885	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1036.893	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1043.366	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1055.157	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1060.662	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1060.662	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1072.426	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1073.368	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1077.687	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1081.187	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Quiver Male	Aggressive		POINT	DominantQuiver Male
1082.194	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1094.7	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1098.203	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1100.703	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1101.705	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1102.459	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1108.962	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1109.489	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1112.223	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1120.98	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1134.241	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Quiver Male	Aggressive		POINT	DominantQuiver Male
1134.986	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1135.997	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1143.116	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1146.5	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1154.76	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Bite	Aggressive		POINT	DominantBite
1155.513	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1159.611	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1170.777	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1175.028	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1195.785	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1204.309	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	bite female	Reproductive		POINT	Subordinatebite female
1209.315	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	bite female	Reproductive		POINT	Subordinatebite female
1216.819	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1220.076	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1225.815	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1230.232	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Chases Female	Aggressive		POINT	SubordinateChases Female
1242.597	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	bite female	Reproductive		POINT	Subordinatebite female
1242.638	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1252.866	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1267.379	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1277.618	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1292.616	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1318.118	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1327.577	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1329.977	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1336.19	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1337.691	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1353.457	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	bite female	Reproductive		POINT	Subordinatebite female
1393.245	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1397.002	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1400.505	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1403.007	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1410.866	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX020537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1426.031	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1427.784	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1432.536	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1446.335	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1453.674	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1460.325	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT	DominantDig Pot/Substrate
1470.676	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1471.328	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1479.04	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1503.613	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1505.573	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT	DominantDig Pot/Substrate
1521.359	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1521.683	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1523.541	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1524.381	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1525.543	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1528.391	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1529.383	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Bite	Aggressive		POINT	DominantBite
1529.632	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1555.085	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1558.92	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1559.026	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1562.583	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1577.583	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1583.943	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Bite	Aggressive		POINT	DominantBite
1584.44	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1584.944	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1585.946	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1587.701	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1587.949	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1596.202	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1609.83	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1621.085	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1621.323	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1628.583	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1643.507	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1650.502	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1651.449	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1653.575	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT	DominantDig Pot/Substrate
1662.075	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1662.325	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1681.065	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1684.787	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1689.294	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT	DominantDig Pot/Substrate
1691.298	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1692.823	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1722.836	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1724.333	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1728.312	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1762.815	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Foraging	Other		POINT	DominantForaging
1764.953	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1771.204	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1775.733	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1778.456	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1782.951	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1787.893	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1788.401	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1791.659	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Chases Male	Aggressive		POINT	DominantChases Male
1792.653	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Flee	Other		POINT	SubordinateFlee
1794.151	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1795.905	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Chases Female	Aggressive		POINT	SubordinateChases Female
1798.404	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1812.843	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
1819.214	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	bite female	Reproductive		POINT	Dominantbite female
1825.595	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1836.317	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT	DominantDig Pot/Substrate
1842.662	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Subordinate	Foraging	Other		POINT	SubordinateForaging
1853.187	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT	DominantDig Pot/Substrate
1858.718	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT	DominantEntry /Exit Pot
1861.724	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/A2F/Videos/GX030537.MP4	3398.61	59.94	Dominant	Chases Female	Aggressive		POINT	DominantChases Female
