Slice,Count,Total Area,Average Size,%Area
1.png,0,0,NaN,0.000
10.png,1,53214,53214.000,100.000
11.png,1,53214,53214.000,100.000
12.png,1,53214,53214.000,100.000
13.png,1,53214,53214.000,100.000
14.png,1,53214,53214.000,100.000
15.png,1,19,19.000,0.036
16.png,1,53214,53214.000,100.000
17.png,2,3,1.500,0.006
18.png,2,4,2.000,0.008
19.png,3,7,2.333,0.013
2.png,2,27,13.500,0.051
20.png,1,53214,53214.000,100.000
21.png,1,53214,53214.000,100.000
22.png,1,53214,53214.000,100.000
23.png,1,53214,53214.000,100.000
24.png,1,53214,53214.000,100.000
25.png,1,53214,53214.000,100.000
26.png,1,2,2.000,0.004
27.png,1,53214,53214.000,100.000
28.png,1,53214,53214.000,100.000
29.png,7,77,11.000,0.145
3.png,1,53214,53214.000,100.000
30.png,7,16,2.286,0.030
31.png,1,7,7.000,0.013
32.png,15,114,7.600,0.214
33.png,15,101,6.733,0.190
34.png,22,105,4.773,0.197
35.png,14,142,10.143,0.267
36.png,2,8,4.000,0.015
37.png,1,53214,53214.000,100.000
38.png,10,24,2.400,0.045
39.png,1,53214,53214.000,100.000
4.png,2,11,5.500,0.021
40.png,1,53214,53214.000,100.000
41.png,1,53214,53214.000,100.000
42.png,1,53214,53214.000,100.000
43.png,40,298,7.450,0.560
44.png,0,0,NaN,0.000
45.png,0,0,NaN,0.000
46.png,1,53214,53214.000,100.000
47.png,7,21,3.000,0.039
48.png,18,61,3.389,0.115
49.png,1,53214,53214.000,100.000
5.png,21,64,3.048,0.120
50.png,1,53214,53214.000,100.000
51.png,1,53214,53214.000,100.000
52.png,8,111,13.875,0.209
53.png,18,61,3.389,0.115
54.png,1,53214,53214.000,100.000
55.png,1,53214,53214.000,100.000
56.png,1,53214,53214.000,100.000
6.png,1,53214,53214.000,100.000
7.png,1,53214,53214.000,100.000
8.png,1,53214,53214.000,100.000
9.png,3,17,5.667,0.032
