233	124
232	124
232	125
230	125
230	126
228	126
228	127
227	127
227	128
225	128
225	129
224	129
224	130
222	130
222	131
221	131
221	132
220	132
220	133
217	133
217	135
215	135
215	136
214	136
214	137
212	137
212	138
211	138
211	139
209	139
209	140
208	140
208	141
206	141
206	142
205	142
205	143
204	143
204	144
203	144
203	145
201	145
201	146
199	146
199	147
198	147
198	148
197	148
197	149
195	149
195	150
193	150
193	151
192	151
192	152
191	152
191	153
189	153
189	154
188	154
188	155
187	155
187	156
185	156
185	157
183	157
183	158
182	158
182	159
181	159
181	160
180	160
180	162
178	162
178	163
176	163
176	165
175	165
175	166
173	166
173	167
172	167
172	169
170	169
170	170
168	170
168	172
167	172
167	173
166	173
166	174
164	174
164	175
163	175
163	176
162	176
162	177
161	177
161	178
160	178
160	179
159	179
159	180
157	180
157	181
156	181
156	182
155	182
155	183
154	183
154	184
153	184
153	185
152	185
152	186
150	186
150	187
149	187
149	188
148	188
148	189
147	189
147	190
146	190
146	191
145	191
145	192
143	192
143	194
142	194
142	195
140	195
140	196
139	196
139	198
137	198
137	199
135	199
135	201
134	201
134	202
133	202
133	203
131	203
131	204
130	204
130	205
129	205
129	206
128	206
128	207
127	207
127	208
126	208
126	209
125	209
125	210
124	210
124	211
123	211
123	212
122	212
122	213
121	213
121	214
120	214
120	215
119	215
119	216
118	216
118	217
117	217
117	218
116	218
116	219
115	219
115	220
114	220
114	221
113	221
113	222
112	222
112	223
111	223
111	224
110	224
110	225
109	225
109	226
108	226
108	227
107	227
107	228
106	228
106	229
105	229
105	230
104	230
104	231
103	231
103	232
102	232
102	233
101	233
101	234
100	234
100	236
98	236
98	238
97	238
97	240
96	240
96	241
94	241
94	243
93	243
93	244
92	244
92	246
91	246
91	247
90	247
90	248
89	248
89	250
88	250
88	251
87	251
87	252
88	252
88	253
89	253
89	255
90	255
90	256
92	256
92	257
93	257
93	258
94	258
94	259
95	259
95	260
97	260
97	261
98	261
98	263
99	263
99	264
101	264
101	265
102	265
102	266
103	266
103	267
104	267
104	268
105	268
105	269
106	269
106	270
107	270
107	271
108	271
108	272
110	272
110	273
111	273
111	274
112	274
112	275
113	275
113	276
114	276
114	277
115	277
115	278
117	278
117	279
118	279
