358	239
357	239
357	240
356	240
356	241
355	241
355	242
354	242
354	243
353	243
353	244
351	244
351	245
341	245
341	244
339	244
339	243
338	243
338	242
337	242
337	241
336	241
336	240
335	240
335	239
334	239
334	237
333	237
333	233
332	233
332	232
333	232
333	228
334	228
334	226
335	226
335	225
336	225
336	224
337	224
337	223
338	223
338	222
339	222
339	221
341	221
341	220
351	220
351	221
353	221
353	222
354	222
354	223
355	223
355	224
356	224
356	225
357	225
357	226
358	226
358	228
359	228
359	232
360	232
360	233
359	233
359	237
358	237
