Observation id	Dyad.12.A2C.Nuzhat							
								
Media file(s)								
								
Player #1	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4							
Player #1	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX020555.MP4							
Player #1	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX030555.MP4							
Player #1	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX040555.MP4							
								
Observation date	2023-08-03 13:34:57							
								
Description								
								
Time offset (s)	0.0							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
195.561	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
195.598	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
202.852	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
203.362	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
203.605	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
210.110	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
211.045	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
217.369	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
265.414	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
265.666	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
274.422	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
275.176	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
283.932	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Foraging	Other		POINT
285.434	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
285.684	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
301.702	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
301.952	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
302.453	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
303.933	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
303.955	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
304.953	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
308.205	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
308.956	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
308.958	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
309.709	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
309.710	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
312.963	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
315.463	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
316.463	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
320.210	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
320.718	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
320.970	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
321.709	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
324.473	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
326.224	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
333.233	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
334.973	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
334.987	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
335.733	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
339.486	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
339.486	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
341.494	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
370.021	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
371.270	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
371.270	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
380.022	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
387.275	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
388.273	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
389.773	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
392.024	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
395.791	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
396.542	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
397.791	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
399.304	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
401.048	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
401.302	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
403.551	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
403.556	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
404.548	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
405.555	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
411.300	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
411.560	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
412.554	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
414.054	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
414.814	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
415.567	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
416.064	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
416.823	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
419.815	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
419.822	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
420.572	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
421.321	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
421.321	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
422.073	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
424.313	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Dig Pot/Substrate	Reproductive		POINT
428.323	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
429.329	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
429.830	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
430.082	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
431.311	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
436.084	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
437.338	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
438.331	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
438.588	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
440.083	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
440.091	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
441.597	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
441.843	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
444.092	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
447.592	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
447.592	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
452.844	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
452.855	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
455.845	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
459.860	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
460.096	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
466.108	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
472.372	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
473.623	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Entry /Exit Pot	Reproductive		POINT
482.355	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
483.122	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
488.103	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
489.388	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
490.639	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
491.391	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
493.639	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
496.140	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
496.895	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
498.146	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
499.888	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
500.644	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
500.901	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
502.150	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
502.150	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
503.903	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
506.157	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
509.160	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
510.410	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
512.910	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
518.160	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
519.896	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
522.410	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
522.410	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	bite female	Reproductive		POINT
541.150	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
542.395	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
543.179	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
545.673	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Dominant	Chases Female	Aggressive		POINT
546.645	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Chases Female	Aggressive		POINT
546.645	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	bite female	Reproductive		POINT
551.949	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Dig Pot/Substrate	Reproductive		POINT
555.198	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Dig Pot/Substrate	Reproductive		POINT
563.699	C:/Users/Alvarado Lab/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Blue/A2C/Vidoes/GX010555.MP4	3872.790	29.97	Subordinate	Dig Pot/Substrate	Reproductive		POINT
