158	230
157	230
157	232
156	232
156	234
155	234
155	235
154	235
154	236
153	236
153	237
152	237
152	238
151	238
151	239
149	239
149	240
147	240
147	241
144	241
144	242
135	242
135	241
132	241
132	240
130	240
130	239
128	239
128	238
127	238
127	237
126	237
126	236
125	236
125	235
124	235
124	234
123	234
123	232
122	232
122	230
121	230
121	222
122	222
122	220
123	220
123	218
124	218
124	217
125	217
125	216
126	216
126	215
127	215
127	214
128	214
128	213
130	213
130	212
132	212
132	211
135	211
135	210
144	210
144	211
147	211
147	212
149	212
149	213
151	213
151	214
152	214
152	215
153	215
153	216
154	216
154	217
155	217
155	218
156	218
156	220
157	220
157	222
158	222
