157	232
156	232
156	235
155	235
155	236
154	236
154	238
153	238
153	239
152	239
152	240
151	240
151	241
149	241
149	242
147	242
147	243
145	243
145	244
136	244
136	243
134	243
134	242
132	242
132	241
130	241
130	240
129	240
129	239
128	239
128	238
127	238
127	236
126	236
126	235
125	235
125	232
124	232
124	224
125	224
125	221
126	221
126	220
127	220
127	218
128	218
128	217
129	217
129	216
130	216
130	215
132	215
132	214
134	214
134	213
136	213
136	212
145	212
145	213
147	213
147	214
149	214
149	215
151	215
151	216
152	216
152	217
153	217
153	218
154	218
154	220
155	220
155	221
156	221
156	224
157	224
