94.7500	236.5000
105.5000	226.0000
121.2500	215.7500
142.2500	203.0000
170.5000	188.7500
178.2500	186.0000
198.0000	180.0000
221.0000	177.6667
247.3333	179.3333
257.3333	182.3333
298.0000	191.3333
317.3333	197.6667
335.3333	202.0000
355.0000	209.3333
369.6667	216.6667
382.0000	222.0000
398.0000	222.0000
408.6667	223.0000
416.0000	226.7500
421.0000	233.0000
417.7500	247.0000
415.0000	256.7500
412.5000	260.7500
400.5000	261.7500
383.5000	262.0000
371.7500	260.2500
361.0000	260.7500
351.2500	262.7500
340.2500	267.2500
328.7500	272.5000
316.2500	278.2500
280.0000	281.6667
248.6667	282.6667
224.3333	285.0000
207.6667	287.0000
173.6667	286.6667
157.1667	283.3333
138.0000	274.6667
122.1667	270.1667
113.0000	267.3333
105.5000	260.7500
97.5000	253.7500
92.5000	247.0000
93.2500	240.7500
