357	230
356	230
356	233
355	233
355	235
354	235
354	236
353	236
353	237
352	237
352	238
351	238
351	239
349	239
349	240
347	240
347	241
344	241
344	242
336	242
336	241
333	241
333	240
331	240
331	239
329	239
329	238
328	238
328	237
327	237
327	236
326	236
326	235
325	235
325	233
324	233
324	230
323	230
323	223
324	223
324	220
325	220
325	218
326	218
326	217
327	217
327	216
328	216
328	215
329	215
329	214
331	214
331	213
333	213
333	212
336	212
336	211
344	211
344	212
347	212
347	213
349	213
349	214
351	214
351	215
352	215
352	216
353	216
353	217
354	217
354	218
355	218
355	220
356	220
356	223
357	223
